//id|editableType|itemCategory|actionType|hitsoundType|name|textureName|textureHash|itemKind|val1|textureX|textureY|spreadType|isStripeyWallpaper|collisionType|breakHits|dropChance|clothingType|rarity|maxAmount|extraFile|extraFileHash|audioVolume|petName|petPrefix|petSuffix|petAbility|seedBase|seedOverlay|treeBase|treeLeaves|seedColor|seedOverlayColor|unkval1|growTime|val2|isRayman|extraOptions|texture2|extraOptions2|punchOptions

version|14
item_count|11870


9069|4|0|19|1|Nano Nurse Bot Seed|player_cosmetics1.rttex|701343787|0|-1|16|13|1|0|0|120|2|5|999|200||0|400|||||6|12|6|4|-917320961|1311714047|0|3600|0|0||||
9070|20|0|20|1|Battle Boots|player_feet12.rttex|1685258653|0|-1|5|0|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9071|4|0|19|1|Battle Boots Seed|player_feet12.rttex|1685258653|0|-1|5|0|1|0|0|120|2|3|999|200||0|400|||||7|14|7|6|-573585409|1009969919|0|3600|0|0||||
9072|20|0|20|1|Alpha's Shawl|player_cosmetics1.rttex|701343787|0|-1|22|13|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9073|4|0|19|1|Alpha's Shawl Seed|player_cosmetics1.rttex|701343787|0|-1|22|13|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|1311714047|-1752265985|0|3600|0|0||||
9074|20|0|20|1|Mega-Hooky Vest|player_cosmetics1.rttex|701343787|0|-1|26|13|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9075|4|0|19|1|Mega-Hooky Vest Seed|player_cosmetics1.rttex|701343787|0|-1|26|13|1|0|0|120|2|1|999|200||0|400|||||9|2|1|2|1971755519|328775935|0|3600|0|0||||
9076|20|0|20|1|Superb Chef's Super Spatula|player_cosmetics1.rttex|701343787|0|-1|25|13|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9077|4|0|19|1|Superb Chef's Super Spatula Seed|player_cosmetics1.rttex|701343787|0|-1|25|13|1|0|0|120|2|5|999|200||0|400|||||10|4|2|4|1850491647|-104005377|0|3600|0|0||||
9078|20|0|20|2|Slippery Chemical Coat|player_cosmetics1.rttex|701343787|0|-1|20|13|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9079|4|0|19|2|Slippery Chemical Coat Seed|player_cosmetics1.rttex|701343787|0|-1|20|13|1|0|0|120|2|1|999|200||0|400|||||11|6|3|6|-823857665|-823857665|0|3600|0|0||||
9080|29|2|17|0|Uranium Chair|tiles_page14.rttex|-580847623|19|-1|22|7|1|0|0|48|2|0|999|200|game/player_longhanditem2_icon.rttex|980924143|2000|||||0|0|0|0|-1|-1|0|0|0|0||||
9081|4|0|19|0|Uranium Chair Seed|tiles_page14.rttex|-580847623|0|-1|22|7|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|268150527|-1837931009|0|3600|0|0||||
9082|20|0|20|1|Rocket-Powered Warhammer|player_longhanditem2.rttex|614583653|0|-1|0|0|1|0|1|0|0|5|999|200|audio/hammer_rumble.wav|1602789134|50|||||0|0|0|0|-1|-1|0|0|0|0||||
9083|4|0|19|1|Rocket-Powered Warhammer Seed|player_longhanditem2.rttex|614583653|0|-1|0|0|1|0|0|120|2|5|999|200||0|400|||||13|10|5|2|-1837931009|633929727|0|3600|0|0||||
9084|20|0|20|1|Tainted Cheese|player_cosmetics1.rttex|701343787|6|-1|21|13|1|0|1|0|0|5|999|200|game/pets/p_teeches.rttex|-1085065181|8|||||0|0|0|0|-1|-1|0|0|0|0||||
9085|4|0|19|1|Tainted Cheese Seed|player_cosmetics1.rttex|701343787|0|-1|21|13|1|0|0|120|2|5|999|200||0|400|||||14|12|6|4|854452479|328775935|0|3600|0|0||||
9086|20|0|20|1|Friendship Dragon Claw|player_cosmetics1.rttex|701343787|6|-1|19|13|1|0|1|0|0|5|999|200|game/pets/p_fdarg.rttex|1938292394|1|||||0|0|0|0|-1|-1|0|0|0|0||||
9087|4|0|19|1|Friendship Dragon Claw Seed|player_cosmetics1.rttex|701343787|0|-1|19|13|1|0|0|120|2|5|999|200||0|400|||||15|14|7|6|-594018049|-1892117505|0|3600|0|0||||
9088|20|32|20|1|Spectral Mantle|player_cosmetics1.rttex|701343787|0|-1|11|13|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9089|4|0|19|1|Spectral Mantle Seed|player_cosmetics1.rttex|701343787|0|-1|11|13|1|0|0|120|2|6|999|200||0|400|||||0|0|0|0|-69114113|1311714047|0|3600|0|0||||
9090|30|2|17|0|Challenge Ledger|tiles_page14.rttex|-580847623|0|-1|31|10|1|0|0|24|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9091|4|0|19|0|Challenge Ledger Seed|tiles_page14.rttex|-580847623|0|-1|31|10|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|10878975|-609607169|0|3600|0|0||||
9092|20|0|20|1|Captain's Log|player_cosmetics1.rttex|701343787|4|-1|27|13|1|0|1|0|0|5|999|200||0|50|||||0|0|0|0|-1|-1|0|0|0|0||||
9093|4|0|19|1|Captain's Log Seed|player_cosmetics1.rttex|701343787|0|-1|27|13|1|0|0|120|2|5|999|200||0|400|||||2|4|2|4|-699137|-1013573377|0|3600|0|0||||
9094|20|32|20|1|Dark Doctor's Cloak|player_cosmetics1.rttex|701343787|0|-1|23|13|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9095|4|0|19|1|Dark Doctor's Cloak Seed|player_cosmetics1.rttex|701343787|0|-1|23|13|1|0|0|120|2|6|999|200||0|400|||||3|6|3|6|656877567|1566399999|0|3600|0|0||||
9096|20|0|20|1|Loot Detector|player_cosmetics1.rttex|701343787|4|-1|17|13|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9097|4|0|19|1|Loot Detector Seed|player_cosmetics1.rttex|701343787|0|-1|17|13|1|0|0|120|2|5|999|200||0|400|||||4|8|4|0|1565914623|433192959|0|3600|0|0||||
9098|20|0|20|1|Ghostking's Command|player_cosmetics1.rttex|701343787|0|-1|29|13|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9099|4|0|19|1|Ghostking's Command Seed|player_cosmetics1.rttex|701343787|0|-1|29|13|1|0|0|120|2|5|999|200||0|400|||||5|10|5|2|-2054846977|1338333951|0|3600|0|0||||
9100|20|0|20|1|Guild Challenge Crown|player_cosmetics1.rttex|701343787|0|-1|31|12|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9101|4|0|19|1|Guild Challenge Crown Seed|player_cosmetics1.rttex|701343787|0|-1|31|12|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|29818879|-7136769|0|3600|0|0||||
9102|20|0|37|0|Cooking Recipe - Putrid Gas Filled Blood Maggot Crepes|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9103|4|0|19|0|Cooking Recipe - Putrid Gas Filled Blood Maggot Crepes Seed|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|1386536703|842150655|0|3600|0|0||||
9104|20|0|37|0|Cooking Recipe - Alien Bloodied Brains Strudel|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9105|4|0|19|0|Cooking Recipe - Alien Bloodied Brains Strudel Seed|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|1386536703|842150655|0|3600|0|0||||
9106|20|0|37|0|Cooking Recipe - Rotting Fish Guts Club Sandwich|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9107|4|0|19|0|Cooking Recipe - Rotting Fish Guts Club Sandwich Seed|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|1386536703|842150655|0|3600|0|0||||
9108|20|0|37|0|Cooking Recipe - Festering Urchin & Poop Pie|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9109|4|0|19|0|Cooking Recipe - Festering Urchin & Poop Pie Seed|tiles_page14.rttex|-580847623|0|-1|30|10|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|1386536703|842150655|0|3600|0|0||||
9110|20|0|8|0|Dumb Tomb of Growganoth|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9111|4|0|19|0|Dumb Tomb of Growganoth Seed|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|-1589665793|2130498559|0|3600|0|0||||
9112|20|0|8|0|Dumb Tomb of Growganoth Claimed|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9113|4|0|19|0|Dumb Tomb of Growganoth Claimed Seed|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|-1589665793|2130498559|0|3600|0|0||||
9114|20|0|20|1|Nightmare Teeny Devil Wings|player_cosmetics1.rttex|701343787|4|-1|30|13|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9115|4|0|19|1|Nightmare Teeny Devil Wings Seed|player_cosmetics1.rttex|701343787|0|-1|30|13|1|0|0|120|2|6|999|200||0|400|||||13|10|5|2|1208826879|-1893631745|0|3600|0|0||||
9116|20|0|20|1|Red Laser Scimitar|player_longhanditem2.rttex|614583653|4|-1|0|1|1|0|1|0|0|5|999|200|audio/jet_engine02.wav|-1008007488|50|||||0|0|0|0|-1|-1|0|0|33|0|0,1|1,1|2,1|3,1|4,1|3,1|4,1|3,1|4,1|5,1|6,1|5,1|3,1|4,1|3,1|4,1|5,1|6,1|||0,0|0,0|0,0||ONPUNCHSTART;op_audio:audio/jet_engine02.wav;UPDATEPUNCH;up_face:4;UP_SPINARM2
9117|4|0|19|1|Red Laser Scimitar Seed|player_longhanditem2.rttex|614583653|0|-1|0|1|1|0|0|120|2|5|999|200||0|400|||||14|12|6|4|1886417151|991883007|0|3600|0|0||||
9118|20|0|20|1|Green Laser Scimitar|player_longhanditem2.rttex|614583653|4|-1|0|2|1|0|1|0|0|5|999|200|audio/jet_engine02.wav|-1008007488|50|||||0|0|0|0|-1|-1|0|0|33|0|0,2|1,2|2,2|3,2|4,2|3,2|4,2|3,2|4,2|5,2|6,2|5,2|3,2|4,2|3,2|4,2|5,2|6,2|||0,0|0,0|0,0||ONPUNCHSTART;op_audio:audio/jet_engine02.wav;UPDATEPUNCH;up_face:4;UP_SPINARM2
9119|4|0|19|1|Green Laser Scimitar Seed|player_longhanditem2.rttex|614583653|0|-1|0|2|1|0|0|120|2|5|999|200||0|400|||||15|14|7|6|1886417151|266559487|0|3600|0|0||||
9120|20|0|20|1|Blue Laser Scimitar|player_longhanditem2.rttex|614583653|4|-1|0|3|1|0|1|0|0|5|999|200|audio/jet_engine02.wav|-1008007488|50|||||0|0|0|0|-1|-1|0|0|33|0|0,3|1,3|2,3|3,3|4,3|3,3|4,3|3,3|4,3|5,3|6,3|5,3|3,3|4,3|3,3|4,3|5,3|6,3|||0,0|0,0|0,0||ONPUNCHSTART;op_audio:audio/jet_engine02.wav;UPDATEPUNCH;up_face:4;UP_SPINARM2
9121|4|0|19|1|Blue Laser Scimitar Seed|player_longhanditem2.rttex|614583653|0|-1|0|3|1|0|0|120|2|5|999|200||0|400|||||0|0|0|0|1886417151|-4912129|0|3600|0|0||||
9122|20|0|20|1|Purple Laser Scimitar|player_longhanditem2.rttex|614583653|4|-1|0|4|1|0|1|0|0|5|999|200|audio/jet_engine02.wav|-1008007488|50|||||0|0|0|0|-1|-1|0|0|33|0|0,4|1,4|2,4|3,4|4,4|3,4|4,4|3,4|4,4|5,4|6,4|5,4|3,4|4,4|3,4|4,4|5,4|6,4|||0,0|0,0|0,0||ONPUNCHSTART;op_audio:audio/jet_engine02.wav;UPDATEPUNCH;up_face:4;UP_SPINARM2
9123|4|0|19|1|Purple Laser Scimitar Seed|player_longhanditem2.rttex|614583653|0|-1|0|4|1|0|0|120|2|5|999|200||0|400|||||1|2|1|2|1886417151|-419171841|0|3600|0|0||||
9124|20|0|20|1|Wolfy Tank Top|player_cosmetics1.rttex|701343787|0|-1|15|14|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9125|4|0|19|1|Wolfy Tank Top Seed|player_cosmetics1.rttex|701343787|0|-1|15|14|1|0|0|120|2|1|999|200||0|400|||||2|4|2|4|-1892117505|-573585409|0|3600|0|0||||
9126|20|0|11|0|Dinner Bell|tiles_page14.rttex|-580847623|0|-1|22|10|1|0|0|60|2|0|999|200|audio/bell.wav|-1312625576|2800|||||0|0|0|0|-1|-1|0|0|0|0||||
9127|4|0|19|0|Dinner Bell Seed|tiles_page14.rttex|-580847623|0|-1|22|10|1|0|0|120|2|0|999|200||0|400|||||3|6|3|6|1311714047|614000383|0|3600|0|0||||
9128|21|0|17|0|Hay Chair|tiles_page14.rttex|-580847623|0|-1|25|10|1|0|0|24|1|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9129|4|0|19|0|Hay Chair Seed|tiles_page14.rttex|-580847623|0|-1|25|10|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|963220735|1825041919|0|3600|0|0||||
9130|20|0|18|3|Thanksgiving Frame|tiles_page14.rttex|-580847623|0|-1|0|13|5|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9131|4|0|19|3|Thanksgiving Frame Seed|tiles_page14.rttex|-580847623|0|-1|0|13|5|0|0|120|2|0|999|200||0|400|||||5|10|5|2|640659455|568197119|0|3600|0|0||||
9132|20|0|20|1|Turkey Hat|player_cosmetics1.rttex|701343787|4|-1|11|14|1|0|1|0|0|0|999|200|audio/gobble.wav|-1039048501|50|||||0|0|0|0|-1|-1|0|0|1|0|11,14|12,14|13,14|14,14|13,14||||
9133|4|0|19|1|Turkey Hat Seed|player_cosmetics1.rttex|701343787|0|-1|11|14|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|423205119|619904767|0|3600|0|0||||
9134|20|0|20|1|Riding Bell|player_feet12.rttex|1685258653|0|-1|6|0|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|1|0|0,0|0,0||||
9135|4|0|19|1|Riding Bell Seed|player_feet12.rttex|1685258653|0|-1|6|0|1|0|0|120|2|3|999|200||0|400|||||7|14|7|6|673996287|614000383|0|3600|0|0||||
9136|20|32|20|1|Dueling Star Fighter - Rebel Raider|player_feet13.rttex|1537075208|0|-1|4|0|1|0|1|0|0|3|999|200|audio/galac_mini.wav|-107198303|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9137|4|0|19|1|Dueling Star Fighter - Rebel Raider Seed|player_feet13.rttex|1537075208|0|-1|4|0|1|0|0|120|2|3|999|200||0|400|||||8|0|0|0|-594018049|-386705153|0|3600|0|0||||
9138|20|32|20|1|Dueling Star Fighter - Imperial Enforcer|player_feet13.rttex|1537075208|0|-1|0|0|1|0|1|0|0|3|999|200|audio/galac_mini.wav|-107198303|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9139|4|0|19|1|Dueling Star Fighter - Imperial Enforcer Seed|player_feet13.rttex|1537075208|0|-1|0|0|1|0|0|120|2|3|999|200||0|400|||||9|2|1|2|723421695|-1837931009|0|3600|0|0||||
9140|28|130|8|0|Rebel Raider Droid|tiles_page14.rttex|-580847623|0|-1|28|11|1|0|0|6|2|0|999|200|game/player_feet13_icon.rttex|-265966416|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9141|4|0|19|0|Rebel Raider Droid Seed|tiles_page14.rttex|-580847623|0|-1|28|11|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|-594018049|-386705153|0|3600|0|0||||
9142|28|130|8|0|Imperial Enforcer Droid|tiles_page14.rttex|-580847623|0|-1|29|11|1|0|0|6|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9143|4|0|19|0|Imperial Enforcer Droid Seed|tiles_page14.rttex|-580847623|0|-1|29|11|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|1850951679|1009969919|0|3600|0|0||||
9144|20|0|20|1|Defiant Jester's Mask|player_cosmetics1.rttex|701343787|23|-1|30|14|1|0|1|0|0|4|999|200|game/player_feet13.rttex|1537075208|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9145|4|0|19|1|Defiant Jester's Mask Seed|player_cosmetics1.rttex|701343787|0|-1|30|14|1|0|0|120|2|4|999|200||0|400|||||12|8|4|0|825348863|633929727|0|3600|0|0||||
9146|20|5|17|0|null_item9146|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9147|4|5|19|0|null_item9146 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||13|10|5|2|384792575|50583551|0|31|0|0||||
9148|20|5|17|0|null_item9148|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9149|4|5|19|0|null_item9148 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||14|12|6|4|203341567|364407807|0|31|0|0||||
9150|20|5|17|0|null_item9150|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9151|4|5|19|0|null_item9150 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||15|14|7|6|1089345791|1022565375|0|31|0|0||||
9152|20|5|17|0|null_item9152|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9153|4|5|19|0|null_item9152 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||0|0|0|0|2076253183|-2120798977|0|31|0|0||||
9154|20|5|17|0|null_item9154|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9155|4|5|19|0|null_item9154 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||1|2|1|2|592901119|829415935|0|31|0|0||||
9156|20|5|17|0|null_item9156|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9157|4|5|19|0|null_item9156 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||2|4|2|4|1209036031|-1340293889|0|31|0|0||||
9158|20|5|17|0|null_item9158|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9159|4|5|19|0|null_item9158 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||3|6|3|6|1555214079|1482217215|0|31|0|0||||
9160|20|5|17|0|null_item9160|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9161|4|5|19|0|null_item9160 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||4|8|4|0|306637567|-1839546113|0|31|0|0||||
9162|20|5|17|0|null_item9162|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9163|4|5|19|0|null_item9162 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||5|10|5|2|442495999|-2035008257|0|31|0|0||||
9164|20|5|17|0|null_item9164|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9165|4|5|19|0|null_item9164 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||6|12|6|4|879681279|1257398015|0|31|0|0||||
9166|20|5|17|0|null_item9166|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9167|4|5|19|0|null_item9166 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||7|14|7|6|-2016465153|-550652929|0|31|0|0||||
9168|20|5|17|0|null_item9168|tiles_page1.rttex|91467596|0|-1|0|0|2|0|1|1|2|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9169|4|5|19|0|null_item9168 Seed|tiles_page1.rttex|91467596|0|-1|0|0|2|0|0|120|2|0|1|200||0|400|||||8|0|0|0|2112047871|1037656575|0|31|0|0||||
9170|31|2|55|3|Transmutabooth|tiles_page14.rttex|-580847623|19|-1|30|11|1|0|0|90|4|0|999|200||0|500|||||0|0|0|0|-1|-1|0|0|0|0||||
9171|4|0|19|3|Transmutabooth Seed|tiles_page14.rttex|-580847623|0|-1|30|11|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|456882431|1334567167|0|3600|0|0||||
9172|20|0|20|1|Armored WinterBot - Back|player_cosmetics1.rttex|701343787|0|-1|19|14|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9173|4|0|19|1|Armored WinterBot - Back Seed|player_cosmetics1.rttex|701343787|0|-1|19|14|1|0|0|120|2|6|999|200||0|400|||||10|4|2|4|1832452351|-979713|0|3600|0|0||||
9174|20|64|20|1|Armored WinterBot - Feet|player_feet12.rttex|1685258653|0|-1|5|2|1|0|1|0|0|3|999|200|interface/large/store_buttons28.rttex|433625137|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9175|4|64|19|1|Armored WinterBot - Feet Seed|player_feet12.rttex|1685258653|0|-1|5|2|1|0|0|120|2|3|999|200||0|400|||||11|6|3|6|-573585409|-979713|0|3600|0|0||||
9176|20|64|20|1|Armored WinterBot - Fists|player_cosmetics1.rttex|701343787|11|-1|18|14|1|0|1|0|0|5|999|200|audio/punch_glass.wav|-251695997|2500|||||0|0|0|0|-1|-1|0|0|0|0||||
9177|4|64|19|1|Armored WinterBot - Fists Seed|player_cosmetics1.rttex|701343787|0|-1|18|14|1|0|0|120|2|5|999|200||0|400|||||12|8|4|0|-573585409|-979713|0|3600|0|0||||
9178|20|0|20|1|Armored WinterBot - Mail|player_cosmetics1.rttex|701343787|0|-1|16|14|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9179|4|0|19|1|Armored WinterBot - Mail Seed|player_cosmetics1.rttex|701343787|0|-1|16|14|1|0|0|120|2|1|999|200||0|400|||||13|10|5|2|-573585409|-979713|0|3600|0|0||||
9180|20|0|20|1|Armored WinterBot - Greaves|player_cosmetics1.rttex|701343787|0|-1|17|14|1|0|1|0|0|2|999|200|game/wf_tbo.rttex|740430249|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9181|4|0|19|1|Armored WinterBot - Greaves Seed|player_cosmetics1.rttex|701343787|0|-1|17|14|1|0|0|120|2|2|999|200||0|400|||||14|12|6|4|-573585409|-979713|0|3600|0|0||||
9182|20|0|20|1|Frosty Wings|player_cosmetics1.rttex|701343787|4|-1|22|14|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9183|4|0|19|1|Frosty Wings Seed|player_cosmetics1.rttex|701343787|0|-1|22|14|1|0|0|120|2|6|999|200||0|400|||||15|14|7|6|-1435959041|-104005377|0|3600|0|0||||
9184|20|0|20|1|Riding Eagle Owl|player_feet12.rttex|1685258653|31|-1|4|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9185|4|0|19|1|Riding Eagle Owl Seed|player_feet12.rttex|1685258653|0|-1|4|1|1|0|0|120|2|3|999|200||0|400|||||0|0|0|0|574379775|1619968767|0|3600|0|0||||
9186|20|128|8|3|Royal Winter Seal|tiles_page14.rttex|-580847623|0|-1|27|11|1|0|0|6|1|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9187|4|0|19|3|Royal Winter Seal Seed|tiles_page14.rttex|-580847623|0|-1|27|11|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|-73467649|-239773185|0|3600|0|0||||
9188|20|0|20|1|Elf Hoodie|player_cosmetics1.rttex|701343787|0|-1|28|14|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9189|4|0|19|1|Elf Hoodie Seed|player_cosmetics1.rttex|701343787|0|-1|28|14|1|0|0|120|2|1|999|200||0|400|||||2|4|2|4|830752511|-1930370561|0|3600|0|0||||
9190|20|96|20|1|Cloak of Fire and Ice|player_cosmetics1.rttex|701343787|0|-1|0|15|1|0|1|0|0|6|999|200|audio/mlaunch.wav|1842064201|200|||||0|0|0|0|-1|-1|0|0|33|0|0,15|1,15|2,15|3,15|4,15|5,15|6,15|7,15|8,15|9,15|||4,0||
9191|4|64|19|1|Cloak of Fire and Ice Seed|player_cosmetics1.rttex|701343787|0|-1|0|15|1|0|0|120|2|6|999|200||0|400|||||3|6|3|6|-594018049|807716095|0|3600|0|0||||
9192|20|0|20|1|Yeti Leash|player_feet12.rttex|1685258653|6|-1|7|1|1|0|1|0|0|3|999|200|game/pets/p_yit.rttex|1029767462|8|||||0|0|0|0|-1|-1|0|0|0|0||||
9193|4|0|19|1|Yeti Leash Seed|player_feet12.rttex|1685258653|0|-1|7|1|1|0|0|120|2|3|999|200||0|400|||||4|8|4|0|-471604225|909522687|0|3600|0|0||||
9194|52|0|20|1|Hammer Of Winter|player_cosmetics1.rttex|701343787|0|-1|26|14|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9195|4|0|19|1|Hammer Of Winter Seed|player_cosmetics1.rttex|701343787|0|-1|26|14|1|0|0|120|2|5|999|200||0|400|||||5|10|5|2|1850491647|-504296193|0|3600|0|0||||
9196|21|0|17|2|Ice Throne of Winter|tiles_page14.rttex|-580847623|0|-1|20|12|1|0|0|24|1|0|999|200|game/player_arm_sno.rttex|1274172939|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9197|4|0|19|2|Ice Throne of Winter Seed|tiles_page14.rttex|-580847623|0|-1|20|12|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|-1685502465|-370947585|0|3600|0|0||||
9198|20|64|27|3|Winterfest Checkpoint|tiles_page14.rttex|-580847623|35|-1|17|12|1|0|0|42|4|0|999|200|audio/teleport.wav|-2042761159|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9199|4|64|19|3|Winterfest Checkpoint Seed|tiles_page14.rttex|-580847623|0|-1|17|12|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|1582423551|-757935361|0|3600|0|0||||
